PM2.5 (µg/m³),PM10 (µg/m³),NH3 (µg/m³),Benzene (µg/m³),AT (°C),RH (%),AQI
0.6455873907217152,0.49130657120940935,0.49328384588193713,0.0010615711252653928,0.35762584522915103,0.8378181818181818,0.44807121661721067
0.5158573160615149,0.4394783942725645,0.48709791445740547,0.5169851380042463,0.33633859253693965,0.8209870129870129,0.5667655786350149
0.6512028587837406,0.5611352595244182,0.468186638388123,0.2600849256900213,0.3448534936138242,0.8248311688311688,0.5727002967359051
0.5439346563716418,0.49128100230120164,0.4425592082007777,0.1804670912951168,0.3686451289757075,0.8339740259740259,0.5727002967359051
0.5842639269989152,0.507057018665303,0.44149876281371514,0.18152866242038218,0.37490608564988737,0.8776103896103896,0.6379821958456973
0.3733648139876204,0.3285860393761186,0.4627076705549665,0.07006369426751594,0.35236664162284,0.9655064935064935,0.38872403560830865
0.41209878118818194,0.29184351828176935,0.45952633439377877,0.054140127388535034,0.4032056098171801,0.962077922077922,0.34124629080118696
0.18288558483823622,0.1299923293275377,0.4604100388829976,0.535031847133758,0.4242424242424243,0.9415064935064935,0.2017804154302671
0.25052645013081487,0.1686525185374584,0.4597030752916226,0.023354564755838643,0.399198597545705,0.9745454545454545,0.16913946587537093
0.2648203688341522,0.19383789312196367,0.4581124072110287,0.032908704883227176,0.41697971450037563,0.9315324675324675,0.1572700296735905
0.3539659243188054,0.31411403733060594,0.4248851184164016,0.044585987261146494,0.39193588780365646,0.8983896103896104,0.24035608308605344
0.3058515729691787,0.2844541038097673,0.3803464121597738,0.027600849256900213,0.3859253693964438,0.795948051948052,0.2997032640949555
0.3817880160806585,0.32781897212989003,0.40067161541180635,0.046709129511677286,0.34835962935136494,0.8013506493506493,0.3056379821958457
0.31778444260098265,0.2558680644336486,0.45281018027571585,0.04140127388535032,0.3283245679939895,0.8165194805194805,0.427299703264095
0.4373045753302278,0.3434671439529532,0.4515729939908095,0.02866242038216561,0.2744803405960431,0.8636883116883116,0.31157270029673595
0.48548273881692294,0.4083354640756839,0.4483916578296218,0.037154989384288746,0.24993739043325822,0.8873766233766234,0.41839762611275966
0.4681896496713675,0.36755305548453077,0.4432661717921527,0.027600849256900213,0.24142248935637367,0.852987012987013,0.427299703264095
0.531874162465701,0.45763231909997437,0.40968540120183816,0.04564755838641189,0.22289005760080144,0.92187012987013,0.45103857566765587
0.5455299597983536,0.4301968805931986,0.3623188405797102,0.029723991507431,0.25194089656899576,0.8458181818181818,0.4421364985163205
0.6785782655861144,0.6106110969061621,0.3315659243548958,0.09129511677282379,0.2980215376909592,0.8696103896103896,0.8100890207715133
0.687065279816221,0.6309383789312195,0.3495934959349594,0.04989384288747346,0.34835962935136494,0.8571428571428571,0.4836795252225519
0.4713164443877225,0.37581181283559184,0.360197949805585,0.08174097664543525,0.32306536438767847,0.9184415584415585,0.6231454005934718
0.43430540488800967,0.3691383277934032,0.36885825379992937,0.027600849256900213,0.3668920611069372,0.9397402597402598,0.3056379821958457
0.33188692489311467,0.3571465098440296,0.37062566277836695,0.01804670912951168,0.36563986977210117,0.8600519480519481,0.38575667655786355
0.4173313764277966,0.3486320634108923,0.3973135383527749,0.023354564755838643,0.3330828950663662,0.7827532467532468,0.3768545994065282
0.48101588922213,0.42313986192789566,0.44556380346412167,0.01804670912951168,0.28349611820686205,0.8564155844155845,0.5133531157270029
0.49524599578839895,0.4930452569675275,0.4354895722870273,0.025477707006369428,0.29526671675432004,0.8707532467532467,0.5964391691394658
0.38536149575649287,0.3597034006647916,0.48303287380699894,0.9373673036093418,0.34284998747808665,0.7155324675324676,0.4332344213649852
0.3623891264118435,0.38747123497826635,0.5155531990102511,0.022292993630573247,0.35036313548710246,0.7232207792207792,0.40059347181008903
0.29998085635887944,0.35594477115827156,0.5164369034994698,0.01804670912951168,0.3979464062108691,0.697974025974026,0.32047477744807124
0.5834981813540935,0.5268473536180005,0.5157299399080948,0.032908704883227176,0.34760831455046337,0.8580779220779221,0.629080118694362
0.44898219641375786,0.4352339555100997,0.5220926122304702,0.024416135881104035,0.39118457300275483,0.8536103896103896,0.4807121661721068
0.5428498500414778,0.5083610329838916,0.4869211735595617,0.029723991507431,0.3769095917856249,0.8334545454545454,0.4985163204747775
0.4581711441516176,0.41109690616210687,0.44574054436196536,0.009554140127388535,0.40345604808414726,0.8536103896103896,0.5252225519287833
0.2830068278986663,0.255510099718742,0.44591728525980917,0.008492569002123142,0.36488855497119965,0.8964155844155844,0.2878338278931751
0.24082700529640738,0.23260035796471487,0.44468009897490285,0.009554140127388535,0.3473578762834961,0.8422857142857142,0.2255192878338279
0.42377640227171204,0.4409613909486065,0.44043831742665257,0.01804670912951168,0.3353368394690709,0.8447792207792209,0.2789317507418398
0.37764022717120793,0.3529020710815648,0.39607635206786856,0.02653927813163482,0.38292011019283745,0.7676883116883116,0.4302670623145401
0.37636398442983854,0.3181027870109946,0.34429126899964657,0.013800424628450107,0.4462809917355372,0.7345454545454546,0.4035608308605342
0.3590070831472146,0.2803630784965482,0.323966065747614,0.009554140127388535,0.4229902329075883,0.8038441558441559,0.31454005934718104
0.26067257992470166,0.22991562260291484,0.32308236125839523,0.006369426751592357,0.4022038567493113,0.7715324675324676,0.17507418397626112
0.349435262586944,0.3168243416006136,0.3103570166136444,0.006369426751592357,0.41647883796644125,0.6580779220779222,0.3531157270029674
0.3840852530151234,0.3595244183073383,0.28826440438317424,0.00743099787685775,0.41372401702980216,0.6182857142857142,0.25816023738872407
0.532703720247591,0.42730759396573764,0.27978084128667374,0.0148619957537155,0.4132231404958678,0.6653506493506495,0.4421364985163205
0.7188437240763194,0.5328304781385834,0.2564510427712973,0.03503184713375797,0.4224893563736539,0.723948051948052,0.6053412462908012
0.4715078807989279,0.456583993863462,0.2778366914103924,0.03503184713375797,0.440771349862259,0.7368311688311688,0.46290801186943625
0.26367175036691975,0.3380209665047302,0.3115942028985507,0.025477707006369428,0.4625594790884047,0.6907012987012987,0.34421364985163205
0.2411460659817497,0.29800562515980566,0.311417462000707,0.00743099787685775,0.4883546205860256,0.6105974025974026,0.3471810089020772
0.3575394039946398,0.3255944771158271,0.3004595263343938,0.01910828025477707,0.49436513899323814,0.5989610389610389,0.3264094955489614
0.481143513496267,0.39764766044489896,0.34305408271474025,0.024416135881104035,0.5113949411470073,0.6103896103896104,0.39465875370919884
0.31057367111224554,0.26491945793914595,0.3976670201484624,0.006369426751592357,0.4838467317806161,0.6094545454545455,0.21958456973293772
0.3916788973262715,0.3459473280490923,0.36832803110639806,0.0148619957537155,0.4815927873779114,0.6132987012987013,0.26112759643916916
0.33405653755344267,0.2721554589619023,0.3008130081300813,0.00743099787685775,0.5041322314049587,0.6120519480519481,0.39762611275964393
0.36685597600663644,0.24617744822296087,0.29392011311417465,0.009554140127388535,0.5509641873278237,0.6508051948051948,0.24035608308605344
0.3867653627719992,0.2635387368959345,0.295157299399081,0.00743099787685775,0.5629852241422489,0.6626493506493507,0.3827893175074184
0.41101397485801794,0.3066223472257734,0.3135383527748321,0.0053078556263269645,0.5607312797395443,0.6484155844155843,0.3293768545994066
0.35562503988258565,0.2643058041421631,0.34057971014492755,0.008492569002123142,0.5442023541197095,0.629090909090909,0.3056379821958457
0.21523833833195072,0.17816415239069291,0.34040296924708385,0.00743099787685775,0.5489606811920862,0.6148571428571429,0.16320474777448074
0.2021568502329143,0.188775249296855,0.3241428066454578,0.006369426751592357,0.5126471324818432,0.5641558441558441,0.14243323442136502
0.42683938485099865,0.3277422654052672,0.27748320961470485,0.011677282377919321,0.5068870523415978,0.5855584415584415,0.21958456973293772
0.5434879714121625,0.40759396573766293,0.3006362672322376,0.0053078556263269645,0.5269221136989732,0.6051948051948052,0.32047477744807124
0.49448025014357727,0.4700332395806699,0.3487097914457406,0.025477707006369428,0.5452041071875783,0.6126753246753247,0.4065281899109793
0.337630017229277,0.3479672717974942,0.36797454931071055,0.01592356687898089,0.6040570999248686,0.5571948051948052,0.41543026706231456
0.23955076255503796,0.2427000767067246,0.330682219865677,0.0031847133757961785,0.5589782118707739,0.6126753246753247,0.24332344213649854
0.340884436219769,0.3200971618511889,0.2928596677271121,0.008492569002123142,0.5497119959929877,0.6168311688311688,0.2759643916913947
0.3896369089400804,0.3455382255177703,0.29232944503358077,0.011677282377919321,0.5712496869521663,0.6118441558441559,0.44510385756676557
0.3898283453512858,0.3351316798772692,0.2967479674796748,0.008492569002123142,0.5817680941647885,0.5922077922077922,0.3649851632047478
0.3999744751451726,0.36558424955254404,0.2972781901732061,0.008492569002123142,0.6175807663410969,0.5474285714285714,0.28486646884273
0.28632505902622674,0.3332395806699054,0.2956875220926123,0.010615711252653929,0.6038066616579013,0.5659220779220779,0.2314540059347181
0.34094824835683746,0.35574021989261057,0.2955107811947685,0.008492569002123142,0.6060606060606061,0.560935064935065,0.31454005934718104
0.32084742518026926,0.35678854512912295,0.29303640862495584,0.0053078556263269645,0.6045579764588029,0.5589610389610389,0.28486646884273
0.3628358113713228,0.3809000255689082,0.29303640862495584,0.008492569002123142,0.622839969947408,0.5615584415584415,0.38575667655786355
0.42205347457086334,0.43651240092048066,0.283315659243549,0.010615711252653929,0.6799398948159279,0.5207272727272727,0.4065281899109793
0.6013655797332652,0.5585783687036563,0.2686461647225168,0.011677282377919321,0.691710493363386,0.6128831168831169,0.4896142433234422
0.44062280645778823,0.4521350038353362,0.26422764227642276,0.004246284501061571,0.71900826446281,0.6069610389610389,0.39465875370919884
0.4258822027949716,0.37619534645870617,0.26811594202898553,0.0,0.7382920110192838,0.6042597402597403,0.44807121661721067
0.5083274838874353,0.36645359243160314,0.2705903145987982,0.0,0.7410468319559229,0.5829610389610389,0.4836795252225519
0.41611894582349557,0.3445666070058808,0.3103570166136444,0.0031847133757961785,0.7538191835712498,0.5934545454545455,0.32047477744807124
0.4115882840916342,0.33684479672717976,0.3462354188759279,0.006369426751592357,0.7550713749060857,0.5834805194805195,0.31750741839762614
0.33705570799566076,0.3751214523139862,0.35065394132202193,0.004246284501061571,0.76984723265715,0.43470129870129876,0.3056379821958457
0.35434879714121625,0.4058297110713372,0.355779427359491,0.0053078556263269645,0.7465564738292011,0.42337662337662335,0.2878338278931751
0.368961776529896,0.3721298900536947,0.3490632732414281,0.010615711252653929,0.7302779864763337,0.41433766233766234,0.33234421364985167
0.41599132154935864,0.4008949117872666,0.351360904913397,0.010615711252653929,0.7385424492862509,0.44467532467532467,0.3649851632047478
0.344138855210261,0.3759140884684224,0.3499469777306469,0.010615711252653929,0.7613323315802655,0.37693506493506496,0.31454005934718104
0.3255695233233361,0.3978010738941447,0.3504772004241782,0.0031847133757961785,0.7300275482093664,0.38898701298701294,0.2729970326409496
0.2925786484589369,0.34200971618511883,0.3462354188759279,0.00743099787685775,0.74755822689707,0.33298701298701294,0.2729970326409496
0.3884244783357794,0.42894400409102523,0.34181689642983387,0.0053078556263269645,0.7608314550463311,0.3371428571428572,0.41246290801186947
0.3932742007529832,0.39657376630017893,0.3448214916931779,0.00743099787685775,0.7786125720010018,0.3054545454545454,0.3738872403560831
0.43781507242677553,0.43615443620557404,0.33934252386002123,0.011677282377919321,0.8059103431004258,0.3408831168831169,0.4065281899109793
0.3994639780486248,0.35591920225006385,0.3582537999293037,0.0053078556263269645,0.8149261207112447,0.44,0.3501483679525223
0.40801480441579985,0.38274098695985675,0.3319194061505833,0.011677282377919321,0.8069120961682945,0.43324675324675327,0.41246290801186947
0.3190606853423521,0.33679365891076446,0.26422764227642276,0.0053078556263269645,0.7665915351865765,0.31615584415584413,0.2967359050445104
0.3501371960946972,0.3678343134748146,0.2550371155885472,0.01592356687898089,0.7838717756073129,0.32322077922077924,0.3501483679525223
0.3803203369280837,0.4457683456916389,0.25486037469070344,0.0,0.7976458802905084,0.26472727272727276,0.38575667655786355
0.363537744879076,0.38552799795448733,0.2755390597384235,0.0,0.791885800150263,0.27594805194805194,0.31750741839762614
0.29372726692616935,0.3239324980823318,0.27836691410392367,0.0,0.8029050838968196,0.2767792207792208,0.24925816023738873
0.39506094059090036,0.4200204551265661,0.24655355249204666,1.0,0.799649386426246,0.31927272727272726,0.3026706231454006
0.339672005615468,0.3749424699565328,0.27712972781901735,0.0,0.82694715752567,0.2596363636363636,0.33827893175074186
0.4147788909450577,0.4271286116082843,0.2836691410392365,0.0,0.8362133734034561,0.2904935064935065,0.33827893175074186
0.4231382809010274,0.4443364868320122,0.295864262990456,0.0,0.8339594290007513,0.3108571428571429,0.3649851632047478
0.3670474124178419,0.40552288417284577,0.3038176033934253,0.0,0.8457300275482095,0.33651948051948055,0.32344213649851633
0.4079509922787314,0.42587573510611093,0.29886885825379994,0.0,0.8287002253944404,0.4451948051948052,0.3501483679525223
0.31740156977857187,0.32771669649705953,0.2940968540120184,0.0,0.8352116203355874,0.46919480519480516,0.3026706231454006
0.30604300938038415,0.4280746612119662,0.27129727819017324,0.0,0.8226897069872278,0.2713766233766234,0.2997032640949555
0.2934720183778955,0.4132702633597545,0.2688229056203606,0.0,0.8462309040821437,0.29558441558441556,0.3768545994065282
0.25869440367557905,0.3843006903605216,0.283315659243549,0.0,0.8524918607563235,0.288,0.31750741839762614
0.2625231318996873,0.33666581436972637,0.3061152350653942,0.0,0.8472326571500125,0.30202597402597403,0.31454005934718104
0.2702444004849722,0.34418307338276655,0.2886178861788618,0.0,0.8730277986476334,0.2772987012987013,0.32344213649851633
0.45772445919213833,0.5110457683456916,0.27483209614704845,0.0,0.8705234159779615,0.3348571428571428,0.3649851632047478
0.33163167634484075,0.44408079774993603,0.2765995051254861,0.0,0.8840470823941898,0.2713766233766234,0.3827893175074184
0.3022142811562759,0.3854001534134492,0.27942735949098624,0.0,0.8266967192587027,0.43438961038961044,0.2789317507418398
0.28683555612277456,0.35349015597034006,0.27023683280311067,0.0,0.8407212622088656,0.3305974025974026,0.3738872403560831
0.32174079509922787,0.35338788033750956,0.2591021562389537,0.0,0.859504132231405,0.307012987012987,0.3056379821958457
0.2969178737795929,0.38583482485297876,0.26033934252386004,0.0,0.8372151264713249,0.2623376623376623,0.2997032640949555
0.3341841618275796,0.383329071848632,0.25715800636267233,0.006369426751592357,0.8617580766341096,0.25797402597402597,0.3471810089020772
0.40533469465892413,0.47131168499105086,0.255920820077766,0.020169851380042465,0.8650137741046833,0.2909090909090909,0.39762611275964393
0.36921702507816984,0.3767067246228586,0.25486037469070344,0.021231422505307858,0.8775356874530429,0.2883116883116883,0.39169139465875374
0.43602833258885837,0.3701355152135003,0.275892541534111,0.021231422505307858,0.8802905083896819,0.30212987012987014,0.33827893175074186
0.43156148299406544,0.4163129634364612,0.29833863556026863,0.025477707006369428,0.899824693213123,0.29464935064935066,0.40949554896142437
0.4544062280645778,0.44868320122730754,0.3082361258395193,0.021231422505307858,0.9048334585524669,0.32457142857142857,0.3738872403560831
0.3083402463148491,0.3812835591920225,0.3068221986567692,0.009554140127388535,0.8221888304532933,0.5069090909090909,0.26409495548961426
0.27968859677110586,0.31334697008437734,0.3062919759632379,0.009554140127388535,0.8454795892812422,0.4973506493506493,0.3768545994065282
0.24274136940846147,0.23843006903605213,0.3061152350653942,0.009554140127388535,0.8384673178061608,0.5131428571428571,0.23442136498516325
0.23744496203177845,0.23042700076706724,0.3066454577589255,0.009554140127388535,0.8144252441773104,0.5739220779220779,0.18397626112759646
0.1738880735115819,0.1599590897468678,0.27076705549664193,0.00743099787685775,0.7831204608064113,0.5275844155844156,0.23738872403560835
0.23929551400676408,0.22104321145487085,0.2165075998586073,0.010615711252653929,0.8367142499373904,0.45194805194805193,0.2255192878338279
0.3123604109501627,0.25819483508054203,0.2523860021208908,0.011677282377919321,0.845229151014275,0.49548051948051947,0.38872403560830865
0.27113777040393083,0.1908974686780874,0.27624602332979853,0.009554140127388535,0.8459804658151766,0.5190649350649351,0.2937685459940653
0.23859358049901092,0.16566095627716695,0.27571580063626727,0.009554140127388535,0.837465564738292,0.5321558441558442,0.20771513353115728
0.23029800268010978,0.16696497059575555,0.27571580063626727,0.009554140127388535,0.8675181567743552,0.5168831168831168,0.20474777448071219
0.19098972624593197,0.14837637432881615,0.21314952279957586,0.008492569002123142,0.8622589531680441,0.512,0.1543026706231454
0.22487397102928977,0.1949373561748913,0.21527041357370097,0.009554140127388535,0.8837966441272227,0.511896103896104,0.18397626112759646
0.24178418735243443,0.2658655075428279,0.21314952279957586,0.011677282377919321,0.9050838968194341,0.47740259740259744,0.21364985163204753
0.34949907472401254,0.3904372283303502,0.22481442205726407,0.022292993630573247,0.9286250939143501,0.4219220779220779,0.3798219584569733
0.2892604173313764,0.2679877269240603,0.25185577942735954,0.013800424628450107,0.921863260706236,0.5225974025974026,0.3264094955489614
0.3621976900006381,0.4136282280746612,0.24867444326617183,0.016985138004246284,0.9133483596293513,0.4565194805194805,0.3649851632047478
0.377512602897071,0.47732037841984143,0.24743725698126548,0.01804670912951168,0.8985725018782871,0.38587012987012986,0.5341246290801187
0.34471316444387723,0.43615443620557404,0.2507953340402969,0.013800424628450107,0.9070874029551715,0.41433766233766234,0.38575667655786355
0.2813477123348861,0.3729225262081309,0.25220926122304704,0.013800424628450107,1.0,0.2856103896103896,0.3501483679525223
0.3815965796694531,0.4538736895934543,0.24938140685754684,0.01910828025477707,0.9366391184573003,0.3473246753246753,0.370919881305638
0.2582477187160998,0.3441575044745589,0.27324142806645463,0.009554140127388535,0.8740295517155021,0.4318961038961039,0.2908011869436202
0.1795035415736073,0.1970084377397085,0.2928596677271121,0.006369426751592357,0.8134234911094415,0.5130389610389611,0.23442136498516325
0.1393657073575394,0.15650728713883916,0.2940968540120184,0.006369426751592357,0.7352867518156775,0.6044675324675325,0.17210682492581603
0.15965796694531298,0.13830222449501406,0.2370095440084836,0.00743099787685775,0.816428750313048,0.5117922077922078,0.13056379821958458
0.26271456831089274,0.23978522117105597,0.27165075998586075,0.009554140127388535,0.7598297019784623,0.5628051948051949,0.1454005934718101
0.4078871801416629,0.42735873178215283,0.32573347472605163,0.012738853503184714,0.8369646882043578,0.4526753246753247,0.33827893175074186
0.4029736455873907,0.44558936333418564,0.32714740190880176,0.009554140127388535,0.8707738542449288,0.4409350649350649,0.3768545994065282
0.3237189713483504,0.3640501150600869,0.32661717921527045,0.00743099787685775,0.8792887553218132,0.4504935064935065,0.228486646884273
0.4355178354923106,0.4805420608540015,0.32926829268292684,0.009554140127388535,0.8865514650638617,0.48903896103896105,0.4065281899109793
0.3964009954693382,0.4163385323446689,0.24142806645457762,0.009554140127388535,0.8792887553218132,0.5175064935064936,0.2997032640949555
0.5499329972560781,0.5765277422654052,0.19176387416048074,0.012738853503184714,0.9196093163035313,0.43355844155844153,0.4985163204747775
0.5525492948758854,0.5954487343390437,0.1901732060798869,0.01592356687898089,0.9146005509641875,0.4083116883116883,0.5252225519287833
0.6153404377512603,0.5555612375351572,0.20943796394485686,0.01910828025477707,0.9090909090909091,0.3588571428571429,0.4925816023738873
0.5842639269989152,0.6381488110457684,0.12230470130788265,0.01910828025477707,0.9103431004257452,0.34420779220779224,0.4807121661721068
0.5067321804607235,0.5907696241370494,0.11293743372216332,0.016985138004246284,0.9286250939143501,0.29942857142857143,0.486646884272997
0.570799566077468,0.5369982101764255,0.11823966065747615,0.01804670912951168,0.9251189581768094,0.29994805194805196,0.3738872403560831
0.447514517261183,0.5183329071848631,0.13043478260869565,0.01910828025477707,0.9363886801903332,0.30576623376623374,0.40059347181008903
0.4810797013591985,0.5974942469956532,0.09526334393778721,0.012738853503184714,0.9333834209867269,0.31875324675324673,0.39762611275964393
0.7099738370238019,1.0,0.09225874867444327,0.013800424628450107,0.9228650137741048,0.3501298701298702,0.6468842729970327
0.4672962797524089,0.5437484019432369,0.10197949805585013,0.013800424628450107,0.9381417480591036,0.31127272727272726,0.543026706231454
0.6023865739263607,0.5514957811301456,0.10675150229763168,0.016985138004246284,0.9376408715251691,0.3972987012987013,0.44807121661721067
0.6150851892029864,0.6460751725901304,0.13237893248497704,0.0148619957537155,0.9489105935386928,0.36103896103896105,0.47181008902077154
0.4374321996043647,0.463104065456405,0.11594202898550725,0.012738853503184714,0.9529176058101678,0.32706493506493506,0.38575667655786355
0.5118371514262012,0.4687292252620813,0.12530929657122658,0.013800424628450107,0.9631855747558228,0.35179220779220777,0.3620178041543027
0.40890817433475846,0.39547430324725125,0.09402615765288089,0.009554140127388535,0.963686451289757,0.3747532467532468,0.2759643916913947
0.4083338651011422,0.40350294042444385,0.08784022622834925,0.008492569002123142,0.950413223140496,0.40955844155844157,0.30860534124629085
0.23833833195073703,0.2294809511633853,0.08996111700247438,0.0053078556263269645,0.824442774855998,0.5926233766233766,0.1513353115727003
0.21734413885521026,0.19417028892866273,0.1039236479321315,0.0053078556263269645,0.8670172802404207,0.5417142857142857,0.1602373887240356
0.21466402909833449,0.24055228841728454,0.10728172499116297,0.006369426751592357,0.8389681943400952,0.5562597402597402,0.17507418397626112
0.1960946972114096,0.1897980056251598,0.09879816189466244,0.0053078556263269645,0.8377160030052593,0.5655064935064935,0.1454005934718101
0.14447067832301702,0.13505497315264636,0.09614704842700603,0.004246284501061571,0.8106686701728024,0.5848311688311688,0.11869436201780416
0.16750685980473484,0.14679110201994372,0.10410038882997526,0.0053078556263269645,0.7768595041322315,0.6757402597402598,0.1275964391691395
0.2651394295194946,0.20102275632830477,0.1693177801343231,0.00743099787685775,0.8469822188830454,0.6021818181818182,0.13649851632047477
0.31587007848892856,0.2712861160828432,0.1887592788971368,0.00743099787685775,0.8832957675932884,0.5572987012987013,0.2314540059347181
0.30304383893816605,0.3310917923804653,0.2043124779073878,0.010615711252653929,0.9278737791134485,0.33070129870129866,0.24035608308605344
0.3050220151872886,0.20309383789312196,0.18221986567691767,0.008492569002123142,0.8817931379914852,0.5709090909090909,0.23738872403560835
0.23974219896624338,0.16474047558169266,0.16224814422057265,0.006369426751592357,0.8825444527923868,0.5807792207792207,0.1602373887240356
0.29972560781060553,0.18626949629250827,0.16224814422057265,0.006369426751592357,0.8953168044077136,0.5737142857142857,0.17507418397626112
0.3050220151872886,0.20432114548708769,0.17037822552138568,0.006369426751592357,0.8725269221136991,0.6205714285714286,0.2225519287833828
0.16859166613489887,0.09631807721810279,0.1866383881230117,0.006369426751592357,0.7550713749060857,0.8125714285714285,0.10089020771513353
0.12034969051113521,0.061135259524418305,0.18504772004241785,0.00743099787685775,0.6686701728024043,0.9065974025974026,0.05044510385756677
0.12034969051113521,0.09330094604960368,0.14086249558147756,0.006369426751592357,0.7658402203856749,0.7795324675324675,0.035608308605341255
0.2142173441388552,0.16399897724367168,0.10816542948038177,0.008492569002123142,0.7673428499874781,0.7916883116883117,0.13056379821958458
